Datetime,Hourly Global Radiation (KJ/m2),Hourly Maximum Gust (kn),Hourly Mean Wind Direction (o),Hourly Mean Windspeed (kn),Hourly Pressure at Mean Sea Level (hPa),Hourly Rainfall Total (mm),Hourly Relative Humidity (%),Hourly Snow Depth (cm),Hourly Temperature (C),"Hourly Total Cloud Cover (oktas)
",Hourly Visibility (dm)
2013-03-21 02:00:00,0.0,7.2,94.0,3.8000000000000003,1016.9,0.0,85.28571428571429,0.0,1.3857142857142857,4.333333333333333,900.0
2013-03-21 03:00:00,0.0,6.8,92.0,3.6,1016.6999999999999,0.0,87.7,0.0,0.5857142857142856,1.0,1000.0
2013-03-21 04:00:00,0.0,6.3999999999999995,88.0,3.6,1016.4499999999999,0.0,89.60000000000001,0.0,0.42857142857142855,1.3333333333333333,1100.0
2013-03-21 05:00:00,0.0,6.6000000000000005,86.0,4.0,1016.65,0.0,91.02857142857144,0.0,0.7428571428571429,7.333333333333333,1000.0
2013-03-21 06:00:00,0.0,8.4,94.0,4.4,1017.025,0.0,88.02857142857144,0.0,1.3571428571428572,7.333333333333333,1200.0
2013-03-21 07:00:00,38.666666666666664,9.799999999999999,90.0,5.2,1016.975,0.0,84.42857142857143,0.0,1.7428571428571427,7.666666666666667,1500.0
2013-03-21 08:00:00,239.33333333333334,11.0,94.0,6.2,1017.0500000000001,0.0,80.55714285714285,0.0,2.6,7.666666666666667,1766.6666666666667
2013-03-21 09:00:00,779.0,14.200000000000001,96.0,7.8,1016.975,0.0,73.84285714285714,0.0,3.957142857142857,4.666666666666667,2300.0
2013-03-21 10:00:00,1126.3333333333333,16.0,106.0,9.4,1016.925,0.0,72.11428571428571,0.0,4.671428571428572,3.0,2533.3333333333335
2013-03-21 11:00:00,1075.0,15.4,108.0,8.8,1016.75,0.0,69.8,0.0,5.471428571428571,7.0,2133.3333333333335
2013-03-21 12:00:00,1131.0,16.2,106.0,9.4,1016.475,0.0,66.86666666666666,0.0,5.8999999999999995,7.666666666666667,2000.0
2013-03-21 13:00:00,1015.6666666666666,17.6,110.0,10.6,1016.275,0.0,65.23333333333333,0.0,6.114285714285714,8.0,2200.0
2013-03-21 14:00:00,876.0,19.0,100.0,11.0,1015.6999999999999,0.0,64.26666666666667,0.0,6.171428571428572,8.0,2233.3333333333335
2013-03-21 15:00:00,762.3333333333334,20.599999999999998,98.0,11.799999999999999,1015.425,0.0,63.583333333333336,0.0,6.042857142857143,6.666666666666667,1900.0
2013-03-21 16:00:00,416.0,20.2,94.0,12.4,1014.975,0.0,64.01428571428572,0.0,5.528571428571429,8.0,1666.6666666666667
2013-03-21 17:00:00,312.3333333333333,21.599999999999998,94.0,12.6,1014.85,0.0,64.74285714285715,0.0,4.971428571428571,8.0,1666.6666666666667
2013-03-21 18:00:00,109.0,21.8,94.0,12.4,1014.95,0.0,66.95714285714286,0.0,4.428571428571429,7.666666666666667,1666.6666666666667
2013-03-21 19:00:00,7.666666666666667,22.400000000000002,96.0,11.799999999999999,1014.9,0.0,68.58571428571429,0.0,4.0,8.0,1533.3333333333333
2013-03-21 20:00:00,0.0,20.2,96.0,12.200000000000001,1015.1,0.0,69.47142857142858,0.0,3.814285714285714,8.0,1700.0
2013-03-21 21:00:00,0.0,22.8,100.0,12.6,1014.75,0.0,76.15714285714286,0.0,3.642857142857143,8.0,900.0
2013-03-21 22:00:00,0.0,22.599999999999998,102.0,13.4,1014.4499999999999,0.0,80.12857142857142,0.0,3.585714285714286,8.0,666.6666666666666
2013-03-21 23:00:00,0.0,23.2,102.0,13.0,1014.1999999999999,0.12000000000000001,80.72857142857143,0.0,3.457142857142857,8.0,566.6666666666666
2013-03-22 00:00:00,0.0,22.599999999999998,98.0,12.6,1013.725,0.44,81.92857142857143,0.0,3.1,8.0,503.3333333333333
2013-03-22 01:00:00,0.0,22.400000000000002,100.0,12.200000000000001,1013.4,0.5599999999999999,85.05714285714285,0.0,2.6285714285714286,8.0,420.0
2013-03-22 02:00:00,0.0,21.2,98.0,12.200000000000001,1013.075,0.6,86.44285714285715,0.0,2.442857142857143,7.333333333333333,420.0
2013-03-22 03:00:00,0.0,20.400000000000002,96.0,11.6,1012.175,0.64,87.07142857142857,0.0,2.242857142857143,7.333333333333333,420.0
2013-03-22 04:00:00,0.0,21.2,94.0,11.799999999999999,1011.5749999999999,0.36,85.31428571428572,0.0,2.3000000000000003,7.666666666666667,500.0
2013-03-22 05:00:00,0.0,22.0,90.0,12.0,1011.4,0.27999999999999997,81.55714285714285,0.0,2.4,8.0,533.3333333333334
2013-03-22 06:00:00,0.0,21.8,90.0,12.4,1011.15,0.27999999999999997,79.74285714285715,0.0,2.3714285714285714,8.0,633.3333333333334
2013-03-22 07:00:00,14.333333333333334,23.2,86.0,12.799999999999999,1010.9,0.12000000000000001,78.84285714285714,0.0,2.457142857142857,8.0,633.3333333333334
2013-03-22 08:00:00,111.66666666666667,23.8,84.0,13.200000000000001,1010.65,0.0,75.52857142857144,0.0,2.857142857142857,8.0,766.6666666666666
2013-03-22 09:00:00,288.6666666666667,24.8,86.0,13.6,1010.55,0.0,74.8,0.0,3.3000000000000003,7.666666666666667,800.0
2013-03-22 10:00:00,427.0,25.8,84.0,14.4,1010.1,0.0,75.44285714285715,0.0,3.6714285714285713,7.666666666666667,766.6666666666666
2013-03-22 11:00:00,864.6666666666666,27.0,84.0,16.0,1009.5749999999999,0.0,72.97142857142858,0.0,4.3,6.666666666666667,866.6666666666666
2013-03-22 12:00:00,1233.3333333333333,28.8,84.0,16.0,1008.8249999999999,0.0,72.44285714285715,0.0,4.585714285714286,6.666666666666667,800.0
2013-03-22 13:00:00,974.3333333333334,30.2,86.0,16.2,1008.675,0.0,72.45714285714286,0.0,4.785714285714286,7.666666666666667,900.0
2013-03-22 14:00:00,948.3333333333334,28.0,84.0,16.2,1008.15,0.0,72.22857142857143,0.0,4.942857142857143,7.0,866.6666666666666
2013-03-22 15:00:00,679.3333333333334,27.599999999999998,84.0,15.200000000000001,1008.025,0.0,71.91428571428571,0.0,4.885714285714286,7.666666666666667,733.3333333333334
2013-03-22 16:00:00,235.0,26.400000000000002,80.0,15.200000000000001,1007.725,0.0,71.95714285714287,0.0,4.585714285714286,8.0,666.6666666666666
2013-03-22 17:00:00,107.66666666666667,26.0,82.0,14.4,1007.475,0.26666666666666666,77.52857142857144,0.0,3.9714285714285715,7.666666666666667,470.0
2013-03-22 18:00:00,39.0,26.2,78.0,13.799999999999999,1008.1,0.33333333333333337,80.08571428571429,0.0,3.757142857142857,7.666666666666667,600.0
2013-03-22 19:00:00,1.0,26.400000000000002,78.0,14.799999999999999,1008.0,0.8,80.55714285714285,0.0,3.6999999999999997,8.0,446.6666666666667
2013-03-22 20:00:00,0.0,26.8,84.0,15.4,1008.4,0.75,83.98571428571428,0.0,3.6,8.0,460.0
2013-03-22 21:00:00,0.0,26.400000000000002,84.0,15.200000000000001,1008.35,0.39999999999999997,86.55714285714285,0.0,3.4285714285714284,7.666666666666667,416.6666666666667
2013-03-22 22:00:00,0.0,25.8,80.0,14.4,1008.1,0.26666666666666666,88.17142857142858,0.0,3.142857142857143,8.0,390.0
2013-03-22 23:00:00,0.0,25.599999999999998,80.0,14.799999999999999,1008.0500000000001,0.4,87.77142857142857,0.0,2.942857142857143,7.333333333333333,443.3333333333333
2013-03-23 00:00:00,0.0,25.2,84.0,14.4,1008.025,0.0,87.67142857142858,0.0,2.8285714285714287,7.333333333333333,420.0
2013-03-23 01:00:00,0.0,24.599999999999998,84.0,14.0,1008.0500000000001,0.26666666666666666,89.08571428571429,0.0,2.7,7.333333333333333,406.6666666666667
2013-03-23 02:00:00,0.0,23.599999999999998,84.0,13.200000000000001,1007.9,0.3,90.52857142857144,0.0,2.4857142857142853,8.0,356.6666666666667
2013-03-23 03:00:00,0.0,23.2,86.0,13.200000000000001,1007.8000000000001,0.6,89.95714285714287,0.0,2.314285714285714,8.0,353.3333333333333
2013-03-23 04:00:00,0.0,22.400000000000002,82.0,12.4,1007.825,0.6666666666666667,90.05714285714285,0.0,1.9428571428571428,8.0,370.0
2013-03-23 05:00:00,0.0,22.2,78.0,12.0,1008.15,0.75,91.87142857142858,0.0,1.3571428571428572,7.666666666666667,303.3333333333333
2013-03-23 06:00:00,0.0,20.2,78.0,11.799999999999999,1008.425,0.6,93.34285714285714,0.0,0.9285714285714286,8.0,226.66666666666666
2013-03-23 07:00:00,8.333333333333334,19.8,76.0,11.4,1008.9250000000001,0.4666666666666667,94.62857142857142,0.0,0.6857142857142858,8.0,173.33333333333334
2013-03-23 08:00:00,47.333333333333336,20.599999999999998,78.0,11.4,1009.275,0.4666666666666667,94.44285714285715,0.0,0.7000000000000001,8.0,230.0
2013-03-23 09:00:00,111.33333333333333,19.400000000000002,76.0,11.4,1009.65,0.3333333333333333,94.44285714285715,0.0,0.8285714285714285,7.666666666666667,306.6666666666667
2013-03-23 10:00:00,242.33333333333334,20.599999999999998,72.0,11.6,1009.95,0.3333333333333333,92.8,0.0,0.9142857142857144,8.0,506.6666666666667
2013-03-23 11:00:00,299.3333333333333,21.400000000000002,74.0,12.0,1010.15,0.3333333333333333,92.87142857142858,0.0,1.0285714285714287,8.0,433.3333333333333
2013-03-23 12:00:00,271.6666666666667,22.599999999999998,76.0,12.0,1010.225,0.15,91.84285714285714,0.0,1.1714285714285713,8.0,403.3333333333333
2013-03-23 13:00:00,208.0,21.599999999999998,72.0,11.799999999999999,1010.375,0.2,90.25714285714285,0.0,1.1857142857142857,8.0,723.3333333333334
2013-03-23 14:00:00,236.66666666666666,18.8,70.0,10.799999999999999,1010.475,0.26666666666666666,90.89999999999999,0.0,1.0285714285714287,7.666666666666667,366.6666666666667
2013-03-23 15:00:00,280.3333333333333,20.400000000000002,68.0,10.799999999999999,1010.4250000000001,0.25,91.31428571428572,0.0,1.1,8.0,503.3333333333333
2013-03-23 16:00:00,201.0,19.400000000000002,64.0,10.4,1010.4,0.3333333333333333,92.91428571428571,0.0,0.9857142857142857,8.0,540.0
2013-03-23 17:00:00,97.66666666666667,17.4,64.0,10.4,1010.6,0.06666666666666667,92.31428571428572,0.0,0.9285714285714286,8.0,730.0
2013-03-23 18:00:00,23.666666666666668,16.6,62.0,9.799999999999999,1011.0,0.06666666666666667,92.07142857142857,0.0,0.9285714285714286,8.0,623.3333333333334
2013-03-23 19:00:00,1.3333333333333333,17.6,64.0,9.6,1011.375,0.0,92.05714285714285,0.0,1.0285714285714287,8.0,430.0
2013-03-23 20:00:00,0.0,19.0,66.0,10.4,1011.5749999999999,0.0,91.82857142857142,0.0,1.1,8.0,436.6666666666667
2013-03-23 21:00:00,0.0,19.0,64.0,10.0,1011.675,0.0,91.77142857142857,0.0,1.1,8.0,440.0
2013-03-23 22:00:00,0.0,19.400000000000002,66.0,10.6,1011.725,0.0,90.68571428571428,0.0,1.1714285714285713,8.0,516.6666666666666
2013-03-23 23:00:00,0.0,22.0,70.0,11.799999999999999,1011.8000000000001,0.0,91.54285714285713,0.0,1.0857142857142859,8.0,443.3333333333333
2013-03-24 00:00:00,0.0,20.599999999999998,70.0,11.6,1011.6999999999999,0.0,92.10000000000001,0.0,0.9571428571428572,8.0,503.3333333333333
2013-03-24 01:00:00,0.0,20.8,66.0,11.200000000000001,1011.675,0.0,91.14285714285714,0.0,0.7142857142857143,8.0,550.0
2013-03-24 02:00:00,0.0,21.2,70.0,11.200000000000001,1011.65,0.0,88.8,0.0,0.6,8.0,656.6666666666666
2013-03-24 03:00:00,0.0,20.400000000000002,66.0,11.200000000000001,1011.575,0.0,88.60000000000001,0.0,0.4142857142857143,8.0,726.6666666666666
2013-03-24 04:00:00,0.0,19.0,62.0,10.200000000000001,1011.5500000000001,0.0,89.38571428571429,0.0,0.2285714285714286,8.0,683.3333333333334
2013-03-24 05:00:00,0.0,19.0,60.0,10.4,1011.8000000000001,0.0,86.97142857142856,0.0,0.14285714285714285,8.0,733.3333333333334
2013-03-24 06:00:00,0.0,20.2,60.0,11.0,1012.0500000000001,0.0,85.47142857142856,0.0,-0.08571428571428573,8.0,750.0
2013-03-24 07:00:00,16.666666666666668,19.8,60.0,11.200000000000001,1012.2749999999999,0.0,86.32857142857142,0.0,-0.2571428571428572,7.666666666666667,586.6666666666666
2013-03-24 08:00:00,84.0,20.400000000000002,58.0,11.200000000000001,1012.425,0.0,86.47142857142856,0.0,-0.35714285714285715,8.0,603.3333333333334
2013-03-24 09:00:00,166.0,21.0,60.0,11.6,1012.575,0.2,85.75714285714285,0.0,-0.4142857142857143,8.0,633.3333333333334
2013-03-24 10:00:00,140.33333333333334,21.2,58.0,11.6,1012.875,0.0,83.71428571428571,0.0,-0.4428571428571429,8.0,966.6666666666666
2013-03-24 11:00:00,192.33333333333334,21.599999999999998,62.0,11.4,1013.05,0.06666666666666667,82.2,0.0,-0.41428571428571426,8.0,1233.3333333333333
2013-03-24 12:00:00,191.0,21.0,58.0,11.4,1013.05,0.0,83.11428571428571,0.0,-0.5142857142857143,8.0,1000.0
2013-03-24 13:00:00,168.33333333333334,21.8,58.0,11.6,1013.15,0.0,82.62857142857142,0.0,-0.6142857142857142,8.0,1033.3333333333333
2013-03-24 14:00:00,195.66666666666666,22.8,60.0,12.4,1013.025,0.0,80.0,0.0,-0.5285714285714286,8.0,1233.3333333333333
2013-03-24 15:00:00,205.0,22.599999999999998,60.0,12.6,1013.0749999999999,0.0,77.65714285714286,0.0,-0.5285714285714286,7.666666666666667,1433.3333333333333
2013-03-24 16:00:00,162.66666666666666,23.599999999999998,62.0,12.6,1013.175,0.0,76.78571428571429,0.0,-0.5285714285714286,7.666666666666667,1800.0
2013-03-24 17:00:00,175.33333333333334,20.400000000000002,58.0,11.0,1013.275,0.0,73.44285714285715,0.0,-0.2571428571428572,8.0,2066.6666666666665
2013-03-24 18:00:00,93.33333333333333,18.0,60.0,9.799999999999999,1013.5,0.0,66.51428571428572,0.0,0.22857142857142856,7.666666666666667,2400.0
2013-03-24 19:00:00,8.333333333333334,17.4,62.0,9.6,1013.775,0.0,61.15714285714286,0.0,0.5285714285714286,8.0,2500.0
2013-03-24 20:00:00,0.0,19.0,58.0,9.4,1014.0500000000001,0.0,60.199999999999996,0.0,0.7285714285714285,8.0,3233.3333333333335
2013-03-24 21:00:00,0.0,17.4,56.0,9.0,1014.225,0.0,58.714285714285715,0.0,0.9142857142857143,8.0,3566.6666666666665
2013-03-24 22:00:00,0.0,17.0,58.0,9.0,1014.1,0.0,57.4,0.0,1.0714285714285714,7.666666666666667,3566.6666666666665
2013-03-24 23:00:00,0.0,17.2,54.0,9.0,1013.975,0.0,57.18571428571429,0.0,1.0857142857142856,8.0,3333.3333333333335
2013-03-25 00:00:00,0.0,16.8,52.0,9.200000000000001,1014.025,0.0,58.471428571428575,0.0,1.1,8.0,3033.3333333333335
2013-03-25 01:00:00,0.0,17.4,54.0,9.4,1013.95,0.0,57.08571428571429,0.0,1.0857142857142856,8.0,3500.0
2013-03-25 02:00:00,0.0,17.8,56.0,9.6,1013.875,0.0,58.84285714285714,0.0,0.8857142857142858,8.0,2800.0
2013-03-25 03:00:00,0.0,18.2,56.0,10.200000000000001,1013.95,0.0,59.68571428571429,0.0,0.7571428571428572,8.0,3066.6666666666665
2013-03-25 04:00:00,0.0,18.0,54.0,9.6,1014.0749999999999,0.0,60.542857142857144,0.0,0.5285714285714286,8.0,2900.0
2013-03-25 05:00:00,0.0,18.2,52.0,10.4,1014.275,0.0,62.05714285714286,0.0,0.35714285714285715,8.0,2633.3333333333335
2013-03-25 06:00:00,0.0,19.2,54.0,10.200000000000001,1014.625,0.0,63.05714285714286,0.0,0.18571428571428572,8.0,1933.3333333333333
2013-03-25 07:00:00,29.0,19.0,48.0,10.4,1014.75,0.0,63.67142857142857,0.0,0.15714285714285717,7.666666666666667,2133.3333333333335
2013-03-25 08:00:00,129.66666666666666,19.8,54.0,10.799999999999999,1015.025,0.0,64.94285714285715,0.0,0.2571428571428571,8.0,2166.6666666666665
2013-03-25 09:00:00,306.0,21.8,58.0,11.799999999999999,1014.975,0.0,65.5,0.0,0.4571428571428572,8.0,1933.3333333333333
2013-03-25 10:00:00,382.3333333333333,23.0,62.0,13.0,1015.025,0.0,65.92857142857143,0.0,0.5571428571428572,8.0,1766.6666666666667
2013-03-25 11:00:00,454.0,23.8,60.0,13.0,1014.8500000000001,0.0,65.17142857142856,0.0,0.6571428571428573,8.0,1833.3333333333333
2013-03-25 12:00:00,472.0,23.2,60.0,13.4,1014.825,0.0,65.17142857142858,0.0,0.5571428571428572,7.666666666666667,1733.3333333333333
2013-03-25 13:00:00,363.3333333333333,24.0,62.0,13.0,1014.6999999999999,0.0,66.62857142857142,0.0,0.5285714285714286,8.0,1533.3333333333333
2013-03-25 14:00:00,294.6666666666667,24.400000000000002,56.0,13.200000000000001,1014.4,0.0,66.82857142857144,0.0,0.4857142857142857,8.0,1500.0
2013-03-25 15:00:00,297.6666666666667,23.599999999999998,56.0,13.4,1014.1,0.0,64.28571428571429,0.0,0.7285714285714286,8.0,1600.0
2013-03-25 16:00:00,280.0,24.599999999999998,58.0,12.799999999999999,1013.9,0.0,62.357142857142854,0.0,0.7999999999999999,8.0,1600.0
2013-03-25 17:00:00,138.33333333333334,23.8,54.0,12.4,1013.8,0.0,62.74285714285714,0.0,0.9428571428571428,8.0,1600.0
2013-03-25 18:00:00,77.0,21.400000000000002,52.0,11.6,1013.9499999999999,0.0,61.628571428571426,0.0,1.1285714285714286,8.0,1733.3333333333333
2013-03-25 19:00:00,8.666666666666666,20.400000000000002,50.0,10.4,1013.975,0.0,62.1,0.0,1.1,7.333333333333333,1900.0
2013-03-25 20:00:00,0.0,18.8,42.0,10.0,1014.0500000000001,0.0,63.528571428571425,0.0,0.9857142857142858,7.666666666666667,1800.0
2013-03-25 21:00:00,0.0,17.0,40.0,9.4,1013.875,0.0,64.8,0.0,0.9142857142857144,8.0,1800.0
2013-03-25 22:00:00,0.0,16.6,32.0,9.200000000000001,1013.7,0.0,66.67142857142856,0.0,0.8571428571428571,8.0,1666.6666666666667
2013-03-25 23:00:00,0.0,17.2,32.0,9.200000000000001,1013.4,0.0,67.02857142857142,0.0,0.8428571428571429,8.0,1766.6666666666667
2013-03-26 00:00:00,0.0,16.0,34.0,8.6,1013.5,0.0,65.75714285714285,0.0,0.8714285714285713,8.0,1900.0
2013-03-26 01:00:00,0.0,15.4,30.0,8.6,1013.4,0.0,65.08571428571427,0.0,0.7857142857142857,8.0,2266.6666666666665
2013-03-26 02:00:00,0.0,15.4,30.0,8.8,1013.225,0.0,63.88571428571429,0.0,0.6714285714285715,8.0,1966.6666666666667
2013-03-26 03:00:00,0.0,15.4,38.0,8.4,1013.0749999999999,0.0,63.300000000000004,0.0,0.5428571428571429,7.666666666666667,2133.3333333333335
2013-03-26 04:00:00,0.0,17.4,38.0,8.8,1013.1,0.0,63.228571428571435,0.0,0.4142857142857143,8.0,2200.0
2013-03-26 05:00:00,0.0,17.4,42.0,9.799999999999999,1013.1750000000001,0.0,63.08571428571429,0.0,0.35714285714285715,8.0,1933.3333333333333
2013-03-26 06:00:00,0.0,18.2,42.0,9.6,1013.475,0.0,64.54285714285714,0.0,0.29999999999999993,8.0,1766.6666666666667
2013-03-26 07:00:00,28.333333333333332,17.6,44.0,9.6,1013.625,0.0,65.38571428571429,0.0,0.31428571428571433,8.0,1800.0
2013-03-26 08:00:00,124.66666666666666,17.6,52.0,9.200000000000001,1013.95,0.0,63.728571428571435,0.0,0.5,8.0,1700.0
2013-03-26 09:00:00,339.3333333333333,21.0,58.0,11.6,1014.125,0.0,62.84285714285714,0.0,0.7714285714285715,8.0,1500.0
2013-03-26 10:00:00,598.6666666666666,20.599999999999998,58.0,11.6,1014.0,0.0,61.814285714285724,0.0,0.7571428571428571,7.666666666666667,1633.3333333333333
2013-03-26 11:00:00,523.6666666666666,20.0,56.0,11.4,1014.125,0.0,61.471428571428575,0.0,0.6428571428571429,8.0,1700.0
2013-03-26 12:00:00,441.3333333333333,20.400000000000002,56.0,11.6,1014.0500000000001,0.0,60.728571428571435,0.0,0.6857142857142857,7.333333333333333,1800.0
2013-03-26 13:00:00,439.6666666666667,19.8,58.0,10.799999999999999,1013.8000000000001,0.0,59.385714285714286,0.0,0.7714285714285715,8.0,1866.6666666666667
2013-03-26 14:00:00,594.3333333333334,18.8,56.0,11.0,1013.5,0.0,59.57142857142857,0.0,0.8571428571428571,7.666666666666667,2100.0
2013-03-26 15:00:00,494.6666666666667,19.599999999999998,58.0,10.4,1013.35,0.0,59.271428571428565,0.0,1.0,8.0,2066.6666666666665
2013-03-26 16:00:00,349.0,18.2,56.0,10.200000000000001,1013.1750000000001,0.0,59.628571428571426,0.0,1.0571428571428572,7.666666666666667,1933.3333333333333
2013-03-26 17:00:00,220.33333333333334,18.2,60.0,10.200000000000001,1012.875,0.0,59.028571428571425,0.0,1.1,7.333333333333333,1933.3333333333333
2013-03-26 18:00:00,100.0,18.2,62.0,9.6,1012.85,0.0,58.58571428571429,0.0,1.2285714285714284,7.666666666666667,2000.0
2013-03-26 19:00:00,12.0,16.6,54.0,8.8,1013.0,0.0,59.32857142857143,0.0,1.2285714285714284,7.333333333333333,2066.6666666666665
2013-03-26 20:00:00,0.0,14.6,46.0,7.8,1013.1750000000001,0.0,60.94285714285714,0.0,0.9857142857142857,7.333333333333333,2166.6666666666665
2013-03-26 21:00:00,0.0,12.799999999999999,36.0,7.0,1013.125,0.0,62.32857142857143,0.0,0.8285714285714285,7.333333333333333,2300.0
2013-03-26 22:00:00,0.0,13.4,38.0,7.2,1012.75,0.0,68.18571428571428,0.0,0.7142857142857143,8.0,2633.3333333333335
2013-03-26 23:00:00,0.0,12.799999999999999,34.0,7.2,1012.3999999999999,0.0,69.22857142857143,0.0,0.34285714285714286,7.666666666666667,2433.3333333333335
2013-03-27 00:00:00,0.0,12.4,32.0,6.6000000000000005,1012.1750000000001,0.0,73.48571428571428,0.0,0.08571428571428573,6.0,2100.0
2013-03-27 01:00:00,0.0,11.0,32.0,6.0,1011.8249999999999,0.0,74.01428571428572,0.0,0.04285714285714283,7.666666666666667,2000.0
2013-03-27 02:00:00,0.0,10.799999999999999,32.0,6.2,1011.3999999999999,0.0,74.87142857142858,0.0,-0.2285714285714285,7.0,1800.0
2013-03-27 03:00:00,0.0,10.799999999999999,32.0,6.2,1011.175,0.0,75.62857142857142,0.0,-0.6428571428571429,7.0,1800.0
2013-03-27 04:00:00,0.0,11.0,35.0,6.25,1011.175,0.0,74.45,0.0,-0.7999999999999999,7.333333333333333,2066.6666666666665
2013-03-27 05:00:00,0.0,11.6,38.0,6.8,1011.35,0.0,72.21428571428571,0.0,-0.6714285714285715,8.0,1933.3333333333333
2013-03-27 06:00:00,0.0,12.200000000000001,42.0,6.8,1011.4250000000001,0.0,68.10000000000001,0.0,-0.6,7.666666666666667,1833.3333333333333
2013-03-27 07:00:00,85.66666666666667,11.4,36.0,6.3999999999999995,1011.5,0.0,65.04285714285714,0.0,-0.042857142857142864,7.0,1766.6666666666667
2013-03-27 08:00:00,419.0,13.0,44.0,7.3999999999999995,1011.625,0.0,62.785714285714285,0.0,0.9857142857142858,6.0,1900.0
2013-03-27 09:00:00,928.3333333333334,16.6,52.0,9.0,1011.6,0.0,62.4,0.0,1.8,6.666666666666667,1733.3333333333333
2013-03-27 10:00:00,1187.6666666666667,18.8,62.0,10.200000000000001,1011.6,0.0,60.68571428571429,0.0,2.0714285714285716,7.333333333333333,1466.6666666666667
2013-03-27 11:00:00,1355.3333333333333,19.400000000000002,68.0,10.6,1011.625,0.0,58.81428571428571,0.0,2.8428571428571425,7.666666666666667,1433.3333333333333
2013-03-27 12:00:00,1482.0,18.8,68.0,10.4,1011.35,0.0,56.84285714285714,0.0,3.4,7.666666666666667,1700.0
2013-03-27 13:00:00,1483.6666666666667,18.599999999999998,60.0,10.6,1011.25,0.0,54.0,0.0,3.314285714285714,6.666666666666667,1900.0
2013-03-27 14:00:00,1342.0,17.0,58.0,9.4,1011.1999999999999,0.0,52.84285714285714,0.0,3.314285714285714,7.666666666666667,1933.3333333333333
2013-03-27 15:00:00,1007.3333333333334,16.8,52.0,9.200000000000001,1011.1999999999999,0.0,55.74285714285714,0.0,3.0714285714285716,7.333333333333333,1866.6666666666667
2013-03-27 16:00:00,561.3333333333334,16.8,50.0,9.0,1011.3000000000001,0.0,53.771428571428565,0.0,2.6,7.666666666666667,2100.0
2013-03-27 17:00:00,338.6666666666667,14.799999999999999,48.0,8.0,1011.4,0.0,54.57142857142857,0.0,2.457142857142857,7.333333333333333,1966.6666666666667
2013-03-27 18:00:00,139.33333333333334,14.799999999999999,54.0,8.6,1011.75,0.0,55.857142857142854,0.0,2.0142857142857142,7.666666666666667,1966.6666666666667
2013-03-27 19:00:00,18.0,13.799999999999999,50.0,7.6000000000000005,1012.25,0.0,54.31428571428571,0.0,1.6142857142857143,7.666666666666667,2066.6666666666665
2013-03-27 20:00:00,0.0,12.200000000000001,52.0,6.2,1012.475,0.0,56.82857142857143,0.0,1.1142857142857143,7.333333333333333,2233.3333333333335
2013-03-27 21:00:00,0.0,12.4,46.0,6.2,1012.35,0.0,58.0,0.0,0.6714285714285715,7.666666666666667,1900.0
2013-03-27 22:00:00,0.0,11.4,32.0,5.3999999999999995,1012.05,0.0,61.6,0.0,0.38571428571428573,7.666666666666667,1966.6666666666667
2013-03-27 23:00:00,0.0,9.6,18.0,5.3999999999999995,1011.8249999999999,0.0,63.98571428571428,0.0,0.2,7.666666666666667,1933.3333333333333
2013-03-28 00:00:00,0.0,10.799999999999999,88.0,6.3999999999999995,1011.6,0.0,70.75714285714285,0.0,-0.05714285714285713,7.666666666666667,1600.0
2013-03-28 01:00:00,0.0,11.200000000000001,90.0,5.6000000000000005,1011.5749999999999,0.0,76.58571428571429,0.0,-0.48571428571428577,7.333333333333333,1366.6666666666667
2013-03-28 02:00:00,0.0,8.4,80.0,4.4,1011.3000000000001,0.0,80.87142857142858,0.0,-0.8285714285714285,6.666666666666667,1166.6666666666667
2013-03-28 03:00:00,0.0,8.8,88.0,4.2,1011.0749999999999,0.0,82.68571428571428,0.0,-1.0571428571428572,5.333333333333333,1000.0
2013-03-28 04:00:00,0.0,7.8,150.0,4.0,1011.0500000000001,0.0,83.92857142857143,0.0,-1.0142857142857142,4.333333333333333,900.0
2013-03-28 05:00:00,0.0,7.2,214.0,3.8000000000000003,1011.025,0.0,85.12857142857142,0.0,-1.1857142857142857,4.0,833.3333333333334
2013-03-28 06:00:00,0.0,7.8,220.0,4.2,1011.0500000000001,0.0,85.65714285714286,0.0,-1.4428571428571428,5.333333333333333,733.3333333333334
2013-03-28 07:00:00,128.33333333333334,8.4,158.0,4.6000000000000005,1011.15,0.0,85.89999999999999,0.0,-0.9142857142857144,3.3333333333333335,693.3333333333334
2013-03-28 08:00:00,554.0,10.200000000000001,24.0,5.8,1011.3000000000001,0.0,78.71428571428571,0.0,0.7714285714285714,3.3333333333333335,900.0
2013-03-28 09:00:00,1193.3333333333333,14.4,40.0,7.6000000000000005,1011.55,0.0,67.22857142857143,0.0,2.7714285714285714,1.3333333333333333,1366.6666666666667
2013-03-28 10:00:00,1259.6666666666667,17.8,50.0,9.799999999999999,1011.775,0.0,61.15714285714286,0.0,3.4714285714285715,4.0,1500.0
2013-03-28 11:00:00,1022.6666666666667,18.0,58.0,10.6,1012.1750000000001,0.0,58.98571428571428,0.0,3.3285714285714287,7.333333333333333,1366.6666666666667
2013-03-28 12:00:00,681.0,18.0,56.0,10.200000000000001,1012.275,0.0,59.41428571428571,0.0,3.414285714285714,7.666666666666667,1633.3333333333333
